,images,masks,labels
724,ID343_A1b-3.jp2-crop_slice_18/13_image.png,ID343_A1b-3.jp2-crop_slice_18/9_mask.png,ID343_A1b-3.jp2-crop_slice_18/34_label.tif
725,ID343_A1b-3.jp2-crop_slice_18/32_image.png,ID343_A1b-3.jp2-crop_slice_18/18_mask.png,ID343_A1b-3.jp2-crop_slice_18/27_label.tif
726,ID343_A1b-3.jp2-crop_slice_18/49_image.png,ID343_A1b-3.jp2-crop_slice_18/62_mask.png,ID343_A1b-3.jp2-crop_slice_18/57_label.tif
727,ID343_A1b-3.jp2-crop_slice_18/41_image.png,ID343_A1b-3.jp2-crop_slice_18/16_mask.png,ID343_A1b-3.jp2-crop_slice_18/35_label.tif
728,ID343_A1b-3.jp2-crop_slice_18/39_image.png,ID343_A1b-3.jp2-crop_slice_18/41_mask.png,ID343_A1b-3.jp2-crop_slice_18/42_label.tif
729,ID343_A1b-3.jp2-crop_slice_18/15_image.png,ID343_A1b-3.jp2-crop_slice_18/59_mask.png,ID343_A1b-3.jp2-crop_slice_18/38_label.tif
730,ID343_A1b-3.jp2-crop_slice_18/56_image.png,ID343_A1b-3.jp2-crop_slice_18/31_mask.png,ID343_A1b-3.jp2-crop_slice_18/10_label.tif
731,ID343_A1b-3.jp2-crop_slice_18/11_image.png,ID343_A1b-3.jp2-crop_slice_18/58_mask.png,ID343_A1b-3.jp2-crop_slice_18/6_label.tif
732,ID343_A1b-3.jp2-crop_slice_18/8_image.png,ID343_A1b-3.jp2-crop_slice_18/63_mask.png,ID343_A1b-3.jp2-crop_slice_18/37_label.tif
733,ID343_A1b-3.jp2-crop_slice_18/40_image.png,ID343_A1b-3.jp2-crop_slice_18/15_mask.png,ID343_A1b-3.jp2-crop_slice_18/43_label.tif
734,ID343_A1b-3.jp2-crop_slice_18/24_image.png,ID343_A1b-3.jp2-crop_slice_18/6_mask.png,ID343_A1b-3.jp2-crop_slice_18/4_label.tif
735,ID343_A1b-3.jp2-crop_slice_18/23_image.png,ID343_A1b-3.jp2-crop_slice_18/54_mask.png,ID343_A1b-3.jp2-crop_slice_18/26_label.tif
736,ID343_A1b-3.jp2-crop_slice_18/61_image.png,ID343_A1b-3.jp2-crop_slice_18/53_mask.png,ID343_A1b-3.jp2-crop_slice_18/51_label.tif
737,ID343_A1b-3.jp2-crop_slice_18/5_image.png,ID343_A1b-3.jp2-crop_slice_18/23_mask.png,ID343_A1b-3.jp2-crop_slice_18/16_label.tif
738,ID343_A1b-3.jp2-crop_slice_18/57_image.png,ID343_A1b-3.jp2-crop_slice_18/50_mask.png,ID343_A1b-3.jp2-crop_slice_18/44_label.tif
739,ID343_A1b-3.jp2-crop_slice_18/60_image.png,ID343_A1b-3.jp2-crop_slice_18/19_mask.png,ID343_A1b-3.jp2-crop_slice_18/33_label.tif
740,ID343_A1b-3.jp2-crop_slice_18/55_image.png,ID343_A1b-3.jp2-crop_slice_18/0_mask.png,ID343_A1b-3.jp2-crop_slice_18/18_label.tif
741,ID343_A1b-3.jp2-crop_slice_18/52_image.png,ID343_A1b-3.jp2-crop_slice_18/49_mask.png,ID343_A1b-3.jp2-crop_slice_18/39_label.tif
742,ID343_A1b-3.jp2-crop_slice_18/34_image.png,ID343_A1b-3.jp2-crop_slice_18/7_mask.png,ID343_A1b-3.jp2-crop_slice_18/52_label.tif
743,ID343_A1b-3.jp2-crop_slice_18/44_image.png,ID343_A1b-3.jp2-crop_slice_18/22_mask.png,ID343_A1b-3.jp2-crop_slice_18/17_label.tif
744,ID343_A1b-3.jp2-crop_slice_18/12_image.png,ID343_A1b-3.jp2-crop_slice_18/26_mask.png,ID343_A1b-3.jp2-crop_slice_18/15_label.tif
745,ID343_A1b-3.jp2-crop_slice_18/25_image.png,ID343_A1b-3.jp2-crop_slice_18/56_mask.png,ID343_A1b-3.jp2-crop_slice_18/22_label.tif
746,ID343_A1b-3.jp2-crop_slice_18/3_image.png,ID343_A1b-3.jp2-crop_slice_18/35_mask.png,ID343_A1b-3.jp2-crop_slice_18/0_label.tif
747,ID343_A1b-3.jp2-crop_slice_18/14_image.png,ID343_A1b-3.jp2-crop_slice_18/11_mask.png,ID343_A1b-3.jp2-crop_slice_18/49_label.tif
748,ID343_A1b-3.jp2-crop_slice_18/29_image.png,ID343_A1b-3.jp2-crop_slice_18/42_mask.png,ID343_A1b-3.jp2-crop_slice_18/47_label.tif
749,ID343_A1b-3.jp2-crop_slice_18/10_image.png,ID343_A1b-3.jp2-crop_slice_18/2_mask.png,ID343_A1b-3.jp2-crop_slice_18/48_label.tif
750,ID343_A1b-3.jp2-crop_slice_18/35_image.png,ID343_A1b-3.jp2-crop_slice_18/4_mask.png,ID343_A1b-3.jp2-crop_slice_18/5_label.tif
751,ID343_A1b-3.jp2-crop_slice_18/17_image.png,ID343_A1b-3.jp2-crop_slice_18/38_mask.png,ID343_A1b-3.jp2-crop_slice_18/40_label.tif
752,ID343_A1b-3.jp2-crop_slice_18/62_image.png,ID343_A1b-3.jp2-crop_slice_18/27_mask.png,ID343_A1b-3.jp2-crop_slice_18/7_label.tif
753,ID343_A1b-3.jp2-crop_slice_18/38_image.png,ID343_A1b-3.jp2-crop_slice_18/39_mask.png,ID343_A1b-3.jp2-crop_slice_18/3_label.tif
754,ID343_A1b-3.jp2-crop_slice_18/51_image.png,ID343_A1b-3.jp2-crop_slice_18/13_mask.png,ID343_A1b-3.jp2-crop_slice_18/56_label.tif
755,ID343_A1b-3.jp2-crop_slice_18/19_image.png,ID343_A1b-3.jp2-crop_slice_18/60_mask.png,ID343_A1b-3.jp2-crop_slice_18/50_label.tif
756,ID343_A1b-3.jp2-crop_slice_18/22_image.png,ID343_A1b-3.jp2-crop_slice_18/1_mask.png,ID343_A1b-3.jp2-crop_slice_18/62_label.tif
757,ID343_A1b-3.jp2-crop_slice_18/6_image.png,ID343_A1b-3.jp2-crop_slice_18/61_mask.png,ID343_A1b-3.jp2-crop_slice_18/23_label.tif
758,ID343_A1b-3.jp2-crop_slice_18/18_image.png,ID343_A1b-3.jp2-crop_slice_18/24_mask.png,ID343_A1b-3.jp2-crop_slice_18/63_label.tif
759,ID343_A1b-3.jp2-crop_slice_18/0_image.png,ID343_A1b-3.jp2-crop_slice_18/12_mask.png,ID343_A1b-3.jp2-crop_slice_18/25_label.tif
760,ID343_A1b-3.jp2-crop_slice_18/16_image.png,ID343_A1b-3.jp2-crop_slice_18/25_mask.png,ID343_A1b-3.jp2-crop_slice_18/61_label.tif
761,ID343_A1b-3.jp2-crop_slice_18/42_image.png,ID343_A1b-3.jp2-crop_slice_18/14_mask.png,ID343_A1b-3.jp2-crop_slice_18/8_label.tif
762,ID343_A1b-3.jp2-crop_slice_18/37_image.png,ID343_A1b-3.jp2-crop_slice_18/45_mask.png,ID343_A1b-3.jp2-crop_slice_18/41_label.tif
763,ID343_A1b-3.jp2-crop_slice_18/7_image.png,ID343_A1b-3.jp2-crop_slice_18/36_mask.png,ID343_A1b-3.jp2-crop_slice_18/1_label.tif
764,ID343_A1b-3.jp2-crop_slice_18/59_image.png,ID343_A1b-3.jp2-crop_slice_18/3_mask.png,ID343_A1b-3.jp2-crop_slice_18/24_label.tif
765,ID343_A1b-3.jp2-crop_slice_18/63_image.png,ID343_A1b-3.jp2-crop_slice_18/48_mask.png,ID343_A1b-3.jp2-crop_slice_18/59_label.tif
766,ID343_A1b-3.jp2-crop_slice_18/27_image.png,ID343_A1b-3.jp2-crop_slice_18/43_mask.png,ID343_A1b-3.jp2-crop_slice_18/21_label.tif
767,ID343_A1b-3.jp2-crop_slice_18/26_image.png,ID343_A1b-3.jp2-crop_slice_18/21_mask.png,ID343_A1b-3.jp2-crop_slice_18/13_label.tif
768,ID319_A1_Regione-1.jp2-crop_slice_c2/43_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/55_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/32_label.tif
769,ID319_A1_Regione-1.jp2-crop_slice_c2/48_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/51_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/2_label.tif
770,ID319_A1_Regione-1.jp2-crop_slice_c2/30_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/37_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/11_label.tif
771,ID319_A1_Regione-1.jp2-crop_slice_c2/58_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/29_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/19_label.tif
772,ID319_A1_Regione-1.jp2-crop_slice_c2/53_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/33_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/31_label.tif
773,ID319_A1_Regione-1.jp2-crop_slice_c2/31_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/17_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/58_label.tif
774,ID319_A1_Regione-1.jp2-crop_slice_c2/28_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/47_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/55_label.tif
775,ID319_A1_Regione-1.jp2-crop_slice_c2/21_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/46_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/12_label.tif
776,ID319_A1_Regione-1.jp2-crop_slice_c2/4_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/28_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/54_label.tif
777,ID319_A1_Regione-1.jp2-crop_slice_c2/54_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/32_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/60_label.tif
778,ID319_A1_Regione-1.jp2-crop_slice_c2/20_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/40_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/46_label.tif
779,ID319_A1_Regione-1.jp2-crop_slice_c2/46_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/34_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/20_label.tif
780,ID319_A1_Regione-1.jp2-crop_slice_c2/50_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/8_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/45_label.tif
781,ID319_A1_Regione-1.jp2-crop_slice_c2/36_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/20_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/14_label.tif
782,ID319_A1_Regione-1.jp2-crop_slice_c2/1_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/5_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/29_label.tif
783,ID319_A1_Regione-1.jp2-crop_slice_c2/2_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/30_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/36_label.tif
784,ID319_A1_Regione-1.jp2-crop_slice_c2/47_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/10_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/9_label.tif
785,ID319_A1_Regione-1.jp2-crop_slice_c2/9_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/52_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/53_label.tif
786,ID319_A1_Regione-1.jp2-crop_slice_c2/45_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/44_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/30_label.tif
787,ID319_A1_Regione-1.jp2-crop_slice_c2/33_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/57_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/28_label.tif
788,ID319_A1_Regione-1.jp2-crop_slice_c2/13_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/9_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/34_label.tif
789,ID319_A1_Regione-1.jp2-crop_slice_c2/32_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/18_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/27_label.tif
790,ID319_A1_Regione-1.jp2-crop_slice_c2/49_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/62_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/57_label.tif
791,ID319_A1_Regione-1.jp2-crop_slice_c2/41_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/16_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/35_label.tif
792,ID319_A1_Regione-1.jp2-crop_slice_c2/39_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/41_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/42_label.tif
793,ID319_A1_Regione-1.jp2-crop_slice_c2/15_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/59_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/38_label.tif
794,ID319_A1_Regione-1.jp2-crop_slice_c2/56_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/31_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/10_label.tif
795,ID319_A1_Regione-1.jp2-crop_slice_c2/11_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/58_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/6_label.tif
796,ID319_A1_Regione-1.jp2-crop_slice_c2/8_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/63_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/37_label.tif
797,ID319_A1_Regione-1.jp2-crop_slice_c2/40_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/15_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/43_label.tif
798,ID319_A1_Regione-1.jp2-crop_slice_c2/24_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/6_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/4_label.tif
799,ID319_A1_Regione-1.jp2-crop_slice_c2/23_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/54_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/26_label.tif
800,ID319_A1_Regione-1.jp2-crop_slice_c2/61_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/53_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/51_label.tif
801,ID319_A1_Regione-1.jp2-crop_slice_c2/5_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/23_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/16_label.tif
802,ID319_A1_Regione-1.jp2-crop_slice_c2/57_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/50_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/44_label.tif
803,ID319_A1_Regione-1.jp2-crop_slice_c2/60_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/19_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/33_label.tif
804,ID319_A1_Regione-1.jp2-crop_slice_c2/55_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/0_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/18_label.tif
805,ID319_A1_Regione-1.jp2-crop_slice_c2/52_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/49_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/39_label.tif
806,ID319_A1_Regione-1.jp2-crop_slice_c2/34_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/7_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/52_label.tif
807,ID319_A1_Regione-1.jp2-crop_slice_c2/44_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/22_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/17_label.tif
808,ID319_A1_Regione-1.jp2-crop_slice_c2/12_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/26_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/15_label.tif
809,ID319_A1_Regione-1.jp2-crop_slice_c2/25_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/56_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/22_label.tif
810,ID319_A1_Regione-1.jp2-crop_slice_c2/3_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/35_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/0_label.tif
811,ID319_A1_Regione-1.jp2-crop_slice_c2/14_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/11_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/49_label.tif
812,ID319_A1_Regione-1.jp2-crop_slice_c2/29_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/42_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/47_label.tif
813,ID319_A1_Regione-1.jp2-crop_slice_c2/10_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/2_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/48_label.tif
814,ID319_A1_Regione-1.jp2-crop_slice_c2/35_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/4_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/5_label.tif
815,ID319_A1_Regione-1.jp2-crop_slice_c2/17_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/38_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/40_label.tif
816,ID319_A1_Regione-1.jp2-crop_slice_c2/62_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/27_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/7_label.tif
817,ID319_A1_Regione-1.jp2-crop_slice_c2/38_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/39_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/3_label.tif
818,ID319_A1_Regione-1.jp2-crop_slice_c2/51_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/13_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/56_label.tif
819,ID319_A1_Regione-1.jp2-crop_slice_c2/19_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/60_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/50_label.tif
820,ID319_A1_Regione-1.jp2-crop_slice_c2/22_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/1_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/62_label.tif
821,ID319_A1_Regione-1.jp2-crop_slice_c2/6_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/61_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/23_label.tif
822,ID319_A1_Regione-1.jp2-crop_slice_c2/18_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/24_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/63_label.tif
823,ID319_A1_Regione-1.jp2-crop_slice_c2/0_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/12_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/25_label.tif
824,ID319_A1_Regione-1.jp2-crop_slice_c2/16_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/25_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/61_label.tif
825,ID319_A1_Regione-1.jp2-crop_slice_c2/42_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/14_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/8_label.tif
826,ID319_A1_Regione-1.jp2-crop_slice_c2/37_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/45_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/41_label.tif
827,ID319_A1_Regione-1.jp2-crop_slice_c2/7_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/36_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/1_label.tif
828,ID319_A1_Regione-1.jp2-crop_slice_c2/59_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/3_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/24_label.tif
829,ID319_A1_Regione-1.jp2-crop_slice_c2/63_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/48_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/59_label.tif
830,ID319_A1_Regione-1.jp2-crop_slice_c2/27_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/43_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/21_label.tif
831,ID319_A1_Regione-1.jp2-crop_slice_c2/26_image.png,ID319_A1_Regione-1.jp2-crop_slice_c2/21_mask.png,ID319_A1_Regione-1.jp2-crop_slice_c2/13_label.tif
832,ID133_A1_Regione-1.jp2-crop_slice_26/43_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/55_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/32_label.tif
833,ID133_A1_Regione-1.jp2-crop_slice_26/48_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/51_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/2_label.tif
834,ID133_A1_Regione-1.jp2-crop_slice_26/30_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/37_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/11_label.tif
835,ID133_A1_Regione-1.jp2-crop_slice_26/58_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/29_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/19_label.tif
836,ID133_A1_Regione-1.jp2-crop_slice_26/53_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/33_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/31_label.tif
837,ID133_A1_Regione-1.jp2-crop_slice_26/31_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/17_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/58_label.tif
838,ID133_A1_Regione-1.jp2-crop_slice_26/28_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/47_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/55_label.tif
839,ID133_A1_Regione-1.jp2-crop_slice_26/21_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/46_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/12_label.tif
840,ID133_A1_Regione-1.jp2-crop_slice_26/4_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/28_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/54_label.tif
841,ID133_A1_Regione-1.jp2-crop_slice_26/54_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/32_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/60_label.tif
842,ID133_A1_Regione-1.jp2-crop_slice_26/20_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/40_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/46_label.tif
843,ID133_A1_Regione-1.jp2-crop_slice_26/46_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/34_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/20_label.tif
844,ID133_A1_Regione-1.jp2-crop_slice_26/50_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/8_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/45_label.tif
845,ID133_A1_Regione-1.jp2-crop_slice_26/36_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/20_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/14_label.tif
846,ID133_A1_Regione-1.jp2-crop_slice_26/1_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/5_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/29_label.tif
847,ID133_A1_Regione-1.jp2-crop_slice_26/2_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/30_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/36_label.tif
848,ID133_A1_Regione-1.jp2-crop_slice_26/47_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/10_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/9_label.tif
849,ID133_A1_Regione-1.jp2-crop_slice_26/9_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/52_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/53_label.tif
850,ID133_A1_Regione-1.jp2-crop_slice_26/45_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/44_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/30_label.tif
851,ID133_A1_Regione-1.jp2-crop_slice_26/33_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/57_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/28_label.tif
852,ID133_A1_Regione-1.jp2-crop_slice_26/13_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/9_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/34_label.tif
853,ID133_A1_Regione-1.jp2-crop_slice_26/32_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/18_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/27_label.tif
854,ID133_A1_Regione-1.jp2-crop_slice_26/49_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/62_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/57_label.tif
855,ID133_A1_Regione-1.jp2-crop_slice_26/41_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/16_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/35_label.tif
856,ID133_A1_Regione-1.jp2-crop_slice_26/39_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/41_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/42_label.tif
857,ID133_A1_Regione-1.jp2-crop_slice_26/15_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/59_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/38_label.tif
858,ID133_A1_Regione-1.jp2-crop_slice_26/56_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/31_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/10_label.tif
859,ID133_A1_Regione-1.jp2-crop_slice_26/11_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/58_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/6_label.tif
860,ID133_A1_Regione-1.jp2-crop_slice_26/8_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/63_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/37_label.tif
861,ID133_A1_Regione-1.jp2-crop_slice_26/40_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/15_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/43_label.tif
862,ID133_A1_Regione-1.jp2-crop_slice_26/24_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/6_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/4_label.tif
863,ID133_A1_Regione-1.jp2-crop_slice_26/23_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/54_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/26_label.tif
864,ID133_A1_Regione-1.jp2-crop_slice_26/61_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/53_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/51_label.tif
865,ID133_A1_Regione-1.jp2-crop_slice_26/5_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/23_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/16_label.tif
866,ID133_A1_Regione-1.jp2-crop_slice_26/57_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/50_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/44_label.tif
867,ID133_A1_Regione-1.jp2-crop_slice_26/60_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/19_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/33_label.tif
868,ID133_A1_Regione-1.jp2-crop_slice_26/55_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/0_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/18_label.tif
869,ID133_A1_Regione-1.jp2-crop_slice_26/52_image.png,ID133_A1_Regione-1.jp2-crop_slice_26/49_mask.png,ID133_A1_Regione-1.jp2-crop_slice_26/39_label.tif
